uc_id,un_sdg_reg,wb_income,n_dhd_hot,p_failure,mean_t2m,mean_wetbulb,mean_vpd_pct,mean_rzsm_pct,mean_tc_aet_mm,mean_tc_def_mm,mean_water_support_ratio,ahe_night_wm2,ahe_annual_wm2,ventilation_obstruction_index,built_surface_fraction_2020,mean_building_height_2020,road_density_2024,lcz_compact_share_2025,lcz_natural_share_2025,green_cover_mean_2020
2123,Europe,High income,15,0.6666666666666666,17.97375212351484,15.05368109674883,94.4927536231884,8.98550724637681,38.89333333333333,112.40666666666667,0.26000460923737695,,,-3.1854886327417766,0.1654663529411764,5.776905722,0.019718033,3.879,31.515,0.481519143
2125,Europe,Lower Middle,20,0.95,20.45775409609289,16.321041160304866,95.0,9.565217391304348,47.114999999999995,89.53,0.34627999975603047,,,0.8685681061973957,0.2027988073170731,11.71130498,0.027072368,4.348,20.575,0.41106904
2126,Northern Africa and Western Asia,Upper Middle,12,0.5833333333333334,21.473769880325122,17.858426554485657,93.4782608695652,10.144927536231885,20.39166666666667,193.83333333333334,0.0974569722240373,,,3.2850926987009776,0.207521947368421,8.111184591,0.026207165,26.281,13.874,0.257005715
213,Latin America and the Caribbean,High income,23,0.43478260869565216,26.01550901057418,24.455469890237968,96.03024574669188,8.506616257088847,127.8695652173913,24.921739130434784,0.8459998588924537,,,3.46346826993439,0.2779049546925566,8.764909556,0.014918206,22.107000000000003,12.378,0.41438557
2130,Sub-Saharan Africa,Lower Middle,12,0.75,21.614141947901874,15.157146951592622,93.4782608695652,11.956521739130435,70.84166666666667,103.33333333333333,0.45134437871916394,,,0.7374929096499998,0.2690589724770642,6.390513794,0.011365625,6.312,10.274,0.326603153
2134,Sub-Saharan Africa,Low income,20,0.5,21.37977934363711,20.299327378789364,93.91304347826087,8.478260869565217,84.42,55.235,0.6200762776861437,,,-2.8440144964797742,0.1259237123287671,4.721231128,0.006486624,2.888,22.162,0.561876294
2138,Sub-Saharan Africa,Lower Middle,11,0.45454545454545453,14.669563761624442,13.24923616821505,92.88537549407114,10.67193675889328,70.82727272727273,57.83636363636364,0.5897231762982826,,,-1.1232609726045306,0.1681288333333333,7.023622094,0.007883802,2.982,6.329000000000001,0.62468721
2155,Central and Southern Asia,Lower Middle,32,0.28125,28.006062289268314,25.520625935639917,93.88586956521739,10.597826086956522,104.625,57.35,0.6910724158916387,0.5935187267935552,0.632683090195638,-3.1474797218888857,0.1170770935251798,4.379714614,0.006616987,1.422,19.459,0.52754018
2162,Eastern and South-Eastern Asia,High income,15,0.6666666666666666,23.78471573898218,22.447986233330955,93.33333333333333,9.27536231884058,108.88666666666667,6.8933333333333335,0.9438265846534789,37.56351601047785,29.40761473663776,9.138923881550983,0.2665630555555555,13.28954701,0.024587165,41.171,6.5729999999999995,0.279696569
2164,Eastern and South-Eastern Asia,High income,18,0.5,24.513518808913748,23.405582103096016,95.41062801932367,8.937198067632849,120.26666666666668,31.666666666666668,0.8004324143986801,4.394989588260732,3.4181544897976437,2.134918138709038,0.2731185625,9.241047174,0.017502652,10.36,15.432999999999998,0.383844597
