uc_id,ring_definition,veg_group,mean_core_minus_ring_anom_DHD,mean_core_minus_ring_anom_MLD,p_compound_hot_anom_DHD,p_compound_hot_anom_MLD,compound_loss_dhd_minus_mld,gradient_shift_dhd_minus_mld
6165,ring10_20,low_veg,-0.04865602559165415,-0.1165630803890751,0.1,0.022900763358778626,0.07709923664122138,0.06790705479742096
6165,ring20_30,low_veg,-0.019131853118848526,-0.09144636514082109,0.125,0.022900763358778626,0.10209923664122138,0.07231451202197256
6165,ring5_15,low_veg,-0.014810626707693736,-0.13952509614475128,0.1,0.015267175572519083,0.08473282442748092,0.12471446943705755
6167,ring10_20,high_veg,0.1765353746538858,-0.17092095141566815,0.09090909090909091,0.0,0.09090909090909091,0.34745632606955396
6167,ring20_30,high_veg,0.15800132529703664,-0.20013365841759523,0.0743801652892562,0.01675977653631285,0.057620388752943355,0.35813498371463187
6167,ring5_15,high_veg,0.18694406275151368,-0.17179376903214816,0.11570247933884298,0.00558659217877095,0.11011588716007203,0.3587378317836618
6168,ring10_20,high_veg,0.15577176474470947,-0.10317068586364662,0.25,0.007751937984496124,0.24224806201550386,0.2589424506083561
6168,ring20_30,high_veg,0.3637301868841659,-0.08165671668072984,0.2608695652173913,0.007751937984496124,0.25311762723289516,0.44538690356489574
6168,ring5_15,high_veg,0.13388758083358449,-0.06702747735229923,0.22826086956521738,0.007751937984496124,0.22050893158072127,0.20091505818588373
6169,ring10_20,high_veg,-0.04951687294088268,-0.12548064112051113,0.15476190476190477,0.028368794326241134,0.12639311043566365,0.07596376817962845
6169,ring20_30,high_veg,-0.08572301994210663,-0.10011198718537898,0.11904761904761904,0.0425531914893617,0.07649442755825733,0.01438896724327235
6169,ring5_15,high_veg,-0.006411571390458604,-0.09146368867756147,0.16666666666666666,0.03546099290780142,0.13120567375886524,0.08505211728710287
6174,ring10_20,low_veg,0.2911887636023152,-0.29072257268980756,0.21428571428571427,0.038461538461538464,0.1758241758241758,0.5819113362921228
6174,ring20_30,low_veg,0.2554844423162379,-0.45059492128032,0.17857142857142858,0.023076923076923078,0.1554945054945055,0.7060793635965579
6174,ring5_15,low_veg,-0.010370231540666363,0.004790337384823432,0.13095238095238096,0.046153846153846156,0.0847985347985348,-0.015160568925489795
6178,ring10_20,low_veg,-0.021910146945927453,-0.09895125773231672,0.05128205128205128,0.014925373134328358,0.03635667814772292,0.07704111078638927
6178,ring20_30,low_veg,,,0.0,0.0,0.0,
6178,ring5_15,low_veg,-0.02518900038123483,-0.0671055548225744,0.07692307692307693,0.014925373134328358,0.06199770378874857,0.041916554441339564
6179,ring10_20,low_veg,-0.01060491451263243,-0.20388897267059775,0.11904761904761904,0.0,0.11904761904761904,0.19328405815796532
6179,ring20_30,low_veg,-0.04778940174204015,-0.17678180291112458,0.10714285714285714,0.0,0.10714285714285714,0.12899240116908445
6179,ring5_15,low_veg,0.07067880560304021,-0.05366674128887822,0.19047619047619047,0.0,0.19047619047619047,0.12434554689191843
6181,ring10_20,low_veg,-0.09167426571366924,0.06669881467328026,0.0967741935483871,0.030303030303030304,0.06647116324535679,-0.1583730803869495
6181,ring20_30,low_veg,-0.005544252887809694,-0.1430843242876731,0.10752688172043011,0.050505050505050504,0.057021831215379605,0.1375400713998634
6181,ring5_15,low_veg,0.05267814144622967,0.02233359092850029,0.13978494623655913,0.030303030303030304,0.10948191593352882,0.030344550517729378
6182,ring10_20,high_veg,0.13549858530042344,-0.09631779155902266,0.14444444444444443,0.03896103896103896,0.10548340548340547,0.23181637685944612
6182,ring20_30,high_veg,0.02554343911045341,-0.02771202263787005,0.14444444444444443,0.03896103896103896,0.10548340548340547,0.05325546174832346
6182,ring5_15,high_veg,0.12220824976646212,-0.035502370626630676,0.16666666666666666,0.045454545454545456,0.1212121212121212,0.1577106203930928
6183,ring10_20,high_veg,0.0806786807872731,-0.2137934450548335,0.14893617021276595,0.007751937984496124,0.1411842322282698,0.2944721258421066
6183,ring20_30,high_veg,0.11212422483266624,-0.12161082034062631,0.1702127659574468,0.0,0.1702127659574468,0.23373504517329255
6183,ring5_15,high_veg,0.12505471122487283,-0.15104176650295897,0.14893617021276595,0.007751937984496124,0.1411842322282698,0.2760964777278318
6184,ring10_20,high_veg,0.08120319864181164,-0.12740216468102436,0.10909090909090909,0.00558659217877095,0.10350431691213814,0.208605363322836
6184,ring20_30,high_veg,0.13776480900944219,-0.1337831976718108,0.11818181818181818,0.00558659217877095,0.11259522600304724,0.271548006681253
6184,ring5_15,high_veg,0.02914423797022382,-0.06642787254882342,0.09090909090909091,0.00558659217877095,0.08532249873031997,0.09557211051904724
6185,ring10_20,high_veg,0.2544069951827602,-0.16139041637959176,0.21666666666666667,0.0,0.21666666666666667,0.41579741156235195
6185,ring20_30,high_veg,0.33771386545697846,-0.26046882253491266,0.25833333333333336,0.0,0.25833333333333336,0.5981826879918911
6185,ring5_15,high_veg,0.3969468552132716,-0.15949223026387943,0.25,0.0,0.25,0.556439085477151
6186,ring10_20,high_veg,0.1269996885772373,-0.2632530164638419,0.1566265060240964,0.028169014084507043,0.12845749193958936,0.39025270504107923
6186,ring20_30,high_veg,0.11081869586153477,-0.22555959506756482,0.1686746987951807,0.014084507042253521,0.15459019175292718,0.3363782909290996
6186,ring5_15,high_veg,0.12763717091014312,-0.26235488804903795,0.18072289156626506,0.02112676056338028,0.15959613100288478,0.3899920589591811
6197,ring10_20,low_veg,-1.8020659699070947,-1.493610516696056,0.1125,0.05714285714285714,0.05535714285714286,-0.3084554532110386
6197,ring20_30,low_veg,-0.8271431574364381,-0.6753094059446327,0.1625,0.0761904761904762,0.08630952380952381,-0.15183375149180534
6197,ring5_15,low_veg,-1.1617002116807618,-0.7431174923138919,0.125,0.05714285714285714,0.06785714285714287,-0.41858271936686986
6199,ring10_20,high_veg,0.1963751582426814,-0.19129979120176654,0.14606741573033707,0.026490066225165563,0.11957734950517152,0.3876749494444479
6199,ring20_30,high_veg,0.18356026617265594,-0.16128924263092845,0.15730337078651685,0.026490066225165563,0.1308133045613513,0.3448495088035844
6199,ring5_15,high_veg,0.26513277348921344,-0.20432701205474954,0.1348314606741573,0.026490066225165563,0.10834139444899174,0.46945978554396295
6200,ring10_20,high_veg,-0.5582426430968211,-0.013535907972801428,0.047619047619047616,0.014084507042253521,0.03353454057679409,-0.5447067351240197
6200,ring20_30,high_veg,0.29101838660470786,-0.5479107619092825,0.10714285714285714,0.007042253521126761,0.10010060362173037,0.8389291485139903
6200,ring5_15,high_veg,-0.26875060492279157,0.32686753300417737,0.05952380952380952,0.014084507042253521,0.045439302481556,-0.5956181379269689
6201,ring10_20,high_veg,0.10824170818022985,-0.13614889267479702,0.19811320754716982,0.005714285714285714,0.1923989218328841,0.24439060085502687
6201,ring20_30,high_veg,0.06976143068760099,-0.11718221335831644,0.19811320754716982,0.005714285714285714,0.1923989218328841,0.18694364404591743
6201,ring5_15,high_veg,0.0782679022365075,-0.13121053253970413,0.16981132075471697,0.005714285714285714,0.16409703504043124,0.20947843477621164
6202,ring10_20,high_veg,-0.4627044667843005,0.05184787675456738,0.041237113402061855,0.007246376811594203,0.033990736590467654,-0.5145523435388679
6202,ring20_30,high_veg,-0.3333990320163379,0.08692191123749816,0.061855670103092786,0.007246376811594203,0.054609293291498585,-0.42032094325383607
6202,ring5_15,high_veg,-0.3577022183160394,0.06383051179121589,0.08247422680412371,0.007246376811594203,0.0752278499925295,-0.4215327301072553
6203,ring10_20,high_veg,-0.01849260354980764,0.1805740012063082,0.1375,0.021897810218978103,0.11560218978102191,-0.19906660475611584
6203,ring20_30,high_veg,0.07082910638051777,0.23511622935095128,0.15,0.021897810218978103,0.1281021897810219,-0.16428712297043352
6203,ring5_15,high_veg,-0.02998921732012568,0.22780272986488392,0.125,0.021897810218978103,0.1031021897810219,-0.2577919471850096
6206,ring10_20,low_veg,-0.11227379503187306,0.08270105813146117,0.1,0.0,0.1,-0.19497485316333424
6206,ring20_30,low_veg,-0.1017290874745821,0.10285781689721593,0.1,0.0,0.1,-0.20458690437179805
6206,ring5_15,low_veg,-0.08969925460193656,0.07232324641326468,0.08,0.0,0.08,-0.16202250101520124
6209,ring10_20,low_veg,-0.20846674458089318,0.09367368163559878,0.08,0.029069767441860465,0.05093023255813954,-0.30214042621649195
6209,ring20_30,low_veg,-0.24835182909837383,-0.09613808735649806,0.08,0.029069767441860465,0.05093023255813954,-0.15221374174187577
6209,ring5_15,low_veg,-0.2263050136448393,0.3368054674536842,0.09,0.023255813953488372,0.06674418604651162,-0.5631104810985235
6212,ring10_20,low_veg,-0.0063085278434110124,-0.05057134676792115,0.033707865168539325,0.014814814814814815,0.01889305035372451,0.044262818924510144
6212,ring20_30,low_veg,-0.12526008705332578,0.1743682569711851,0.0449438202247191,0.014814814814814815,0.030129005409904284,-0.2996283440245109
6212,ring5_15,low_veg,0.14174805277024735,-0.080723317026108,0.056179775280898875,0.022222222222222223,0.03395755305867665,0.22247136979635534
6213,ring10_20,low_veg,-0.0016449034762503027,-0.021051182079474377,0.10666666666666667,0.0,0.10666666666666667,0.019406278603224074
6213,ring20_30,low_veg,-0.09701114219128715,-0.00010951389635985484,0.09333333333333334,0.0,0.09333333333333334,-0.0969016282949273
6213,ring5_15,low_veg,0.10112298862668694,-0.041914973245062964,0.16,0.006535947712418301,0.1534640522875817,0.14303796187174989
6215,ring10_20,high_veg,-0.3317298770643894,0.09374945775226658,0.03260869565217391,0.020618556701030927,0.011990138951142985,-0.42547933481665595
6215,ring20_30,high_veg,0.01309829137899413,0.15967203367759616,0.07608695652173914,0.010309278350515464,0.06577767817122367,-0.14657374229860204
6215,ring5_15,high_veg,-0.23719038692387193,0.16747830292161772,0.043478260869565216,0.020618556701030927,0.02285970416853429,-0.40466868984548965
6216,ring10_20,high_veg,0.08610566810133775,-0.1814756666830663,0.1111111111111111,0.019230769230769232,0.09188034188034187,0.26758133478440405
6216,ring20_30,high_veg,0.003376209177508762,-0.16643977258189313,0.1,0.019230769230769232,0.08076923076923077,0.16981598175940188
6216,ring5_15,high_veg,0.1491824107825127,-0.22768305772296601,0.1,0.01282051282051282,0.08717948717948719,0.37686546850547875
