uc_id,high_green,lon,lat
10757,1,117.28750801694702,31.24920553835323
10759,0,115.80239938308476,29.245427845207576
10760,1,85.90929705955001,25.57669159445955
10761,0,111.30766546216914,21.50247810622024
10764,1,83.00068778346524,17.69085787340411
10766,1,86.10224324483461,25.73124328621546
10769,0,112.03445523836469,22.93182353270527
10771,0,110.02931200547852,18.513999643460355
10773,0,119.15495351044416,33.45925138611957
10774,1,86.17047649432307,26.10302677915858
10777,0,116.23502845532988,29.738853192801457
10779,1,114.94638361973804,27.81310694912886
10780,0,84.5792657171941,22.197929496672963
10781,0,116.03408050888494,29.457006582548487
1079,1,15.837461940435375,50.206314013932165
10791,0,111.77991537123916,22.180289209441785
10793,1,118.33243700420456,32.303798413010014
10795,0,115.81669529359,29.025825648938007
10796,0,83.23294927518863,17.716416366087653
1080,0,17.02480822071278,54.46334401924803
10800,0,85.93629286253554,25.38763014125575
10801,1,119.81839246107384,33.997194312861446
10803,0,116.69452308506146,30.126662765860015
10805,1,129.50393840878448,42.901251347406394
10806,0,83.14701875284716,17.64896442446342
10807,1,119.00287624060796,33.01779868098402
1081,1,16.375710526491186,48.19521126367861
10811,1,117.85633375799652,31.6112133686654
10812,1,85.55346783882092,24.44801104107037
10813,1,117.05357961868086,30.531458226268203
10814,1,85.36682540064731,23.9978626205052
10816,1,86.0856364983915,25.434856470994937
10817,1,118.2810268257206,32.10410212584153
1082,0,13.299336936428636,-8.915006869375427
10824,0,83.19265733640316,17.615784052543155
10825,0,117.22070800937408,30.72063122588297
10826,0,86.15983734856354,25.53319004129215
10827,0,110.75137296797942,19.613392098623603
10830,1,85.35089810200093,23.659126197442667
10831,1,115.89979750009508,28.661482704571338
10832,1,85.31463696123248,23.371577291659513
10833,1,119.309326520515,33.2444115798149
10834,1,83.40368277325592,18.11195754062932
10835,1,112.46784832780727,23.070284683639837
10837,1,119.7902808348434,33.77964132341459
1084,1,19.26348308228551,47.47747426554377
10840,1,84.84465644844143,22.2380542150255
10841,1,119.61872120828988,33.598401628682566
10842,0,83.356740092642,17.814212930673474
10843,1,118.09940201861262,31.72723125106291
10847,0,112.44898263890916,23.025068766572858
10849,0,112.70179247586836,23.354795890062515
1085,0,15.799303271783064,9.30941237649854
10851,0,111.97037532866295,21.86109578849628
10855,0,117.8997055013671,31.319518211612618
10856,0,86.10031910444901,25.175066798161623
10857,1,115.52228837947582,28.04392429099019
10859,1,113.56612848625484,24.802117489750675
1086,1,18.860892895887975,-33.925864174803685
10861,0,119.00776236882494,32.68509133130079
10862,1,85.52628435337049,23.644839616679715
10863,1,113.04301110589236,23.71094160204093
10864,1,86.63542499855565,26.143327480675712
10865,0,114.91274355399968,27.038473560329063
10867,0,112.58855945113628,22.986379292283903
10869,1,117.01887387322904,30.102363343703292
10871,1,114.98845547435178,27.11407723171893
10873,0,112.08567868140813,21.94351178810566
10875,1,117.4713731386188,30.65636734606536
10877,0,115.39619854975514,27.757692681236943
10879,1,119.78193081626588,33.46534762354889
10880,1,86.57988988883541,25.868380933680385
10883,0,115.71995393922494,28.18926580066835
10887,1,118.79056543981169,32.05365036921913
10889,0,113.64231147325684,24.795442271733744
10891,0,112.81565487766096,23.26321926651679
10893,0,118.35249091007051,31.71394551894552
10895,0,113.6150346798698,24.695521990348
10897,0,115.13154153272968,27.212644741179968
10899,0,115.77586178861702,28.17854624057398
109,1,23.32303013318354,42.68221899200766
1090,1,23.274795311932788,45.03725234608176
10903,1,112.319606735383,22.19166956033398
10904,1,86.48914901093329,25.330748123589764
10905,0,115.95995667064008,28.434332320241392
10907,0,112.77019155255448,23.087316039698987
10909,1,117.81137778068864,30.94207538777566
1091,0,28.504984836226814,54.225255286665906
10912,1,86.78767711141882,25.917402180883972
10913,0,112.88604325559656,23.165362005437693
10915,1,118.50574430708754,31.7002694610853
10919,0,120.25218891330016,33.771137295005076
10921,0,112.8599894132126,22.883531246540212
10923,0,113.00077877942022,23.249394597391795
10925,0,119.4476273779247,32.78172496320442
