minimum_intervals_per_state,contrast,quantile,n_pairs,matched_high_minus_low_shift,std_error,bootstrap_ci95_low,bootstrap_ci95_high,p_value,p_value_holm_within_contrast
10,dhd_minus_mld,0.5,1357,0.0362802877899979,0.0077974722561745,0.0211730047847172,0.0506445091778658,3.5942766736607933e-06,3.5942766736607933e-06
10,dhd_minus_mld,0.75,1357,0.0476592923505919,0.0087257816089429,0.0315782205090128,0.0644704115785491,5.5974394051267525e-08,1.3009872302477376e-07
10,dhd_minus_mld,0.9,1357,0.0715957137062593,0.0124502142031504,0.0482274618361999,0.095836428394588,1.0976537420510292e-08,4.3906149682041174e-08
10,dhd_minus_mld,0.95,1357,0.0957924582706508,0.0173914732849927,0.061982671215429,0.1287454893758569,4.336624100825792e-08,1.3009872302477376e-07
