obstruction_level,green_water_mismatch,antecedent_nocturnal_retention,predicted_failure_probability
low_obstruction,-0.29865415663009903,0.5645074095354533,0.40222738503034694
low_obstruction,-0.29865415663009903,0.621894043503871,0.40596484567832
low_obstruction,-0.29865415663009903,0.6792806774722887,0.40971323180848945
low_obstruction,-0.29865415663009903,0.7366673114407064,0.41347213796606236
low_obstruction,-0.29865415663009903,0.7940539454091239,0.4172411538761897
low_obstruction,-0.29865415663009903,0.8514405793775416,0.4210198646125273
low_obstruction,-0.29865415663009903,0.9088272133459593,0.424807850770267
low_obstruction,-0.29865415663009903,0.966213847314377,0.4286046886434964
low_obstruction,-0.29865415663009903,1.0236004812827946,0.4324099504067356
low_obstruction,-0.17824857966620328,-0.9275450736434058,0.31369397880152916
low_obstruction,-0.17824857966620328,-0.8701584396749881,0.31704510705874844
low_obstruction,-0.17824857966620328,-0.8127718057065705,0.32041532107687387
low_obstruction,-0.17824857966620328,-0.7553851717381528,0.32380437498585535
low_obstruction,-0.17824857966620328,-0.6979985377697351,0.32721201559571345
low_obstruction,-0.17824857966620328,-0.6406119038013175,0.3306379824301427
low_obstruction,-0.17824857966620328,-0.5832252698328998,0.33408200776563873
low_obstruction,-0.17824857966620328,-0.5258386358644822,0.337543816676194
low_obstruction,-0.17824857966620328,-0.4684520018960645,0.34102312708360416
low_obstruction,-0.17824857966620328,-0.4110653679276468,0.3445196498134164
low_obstruction,-0.17824857966620328,-0.3536787339592292,0.3480330886565481
low_obstruction,-0.17824857966620328,-0.2962920999908115,0.35156314043659437
low_obstruction,-0.17824857966620328,-0.23890546602239382,0.35510949508283707
low_obstruction,-0.17824857966620328,-0.18151883205397623,0.35867183570896005
low_obstruction,-0.17824857966620328,-0.12413219808555853,0.36224983869746885
low_obstruction,-0.17824857966620328,-0.06674556411714094,0.36584317378980363
low_obstruction,-0.17824857966620328,-0.009358930148723243,0.3694515041821292
low_obstruction,-0.17824857966620328,0.048027703819694456,0.37307448662677456
low_obstruction,-0.17824857966620328,0.10541433778811216,0.3767117715392903
low_obstruction,-0.17824857966620328,0.16280097175652963,0.380363003111081
low_obstruction,-0.17824857966620328,0.22018760572494733,0.38402781942756475
low_obstruction,-0.17824857966620328,0.27757423969336503,0.38770585259180046
low_obstruction,-0.17824857966620328,0.33496087366178273,0.39139672885351917
low_obstruction,-0.17824857966620328,0.39234750763020043,0.395100068743485
low_obstruction,-0.17824857966620328,0.44973414159861813,0.39881548721310456
low_obstruction,-0.17824857966620328,0.5071207755670356,0.4025425937791945
low_obstruction,-0.17824857966620328,0.5645074095354533,0.4062809926738109
low_obstruction,-0.17824857966620328,0.621894043503871,0.41003028299903455
low_obstruction,-0.17824857966620328,0.6792806774722887,0.4137900588865989
low_obstruction,-0.17824857966620328,0.7366673114407064,0.4175599096622405
low_obstruction,-0.17824857966620328,0.7940539454091239,0.4213394200146429
low_obstruction,-0.17824857966620328,0.8514405793775416,0.4251281701688393
low_obstruction,-0.17824857966620328,0.9088272133459593,0.4289257360639303
low_obstruction,-0.17824857966620328,0.966213847314377,0.4327316895349671
low_obstruction,-0.17824857966620328,1.0236004812827946,0.4365455984988439
low_obstruction,-0.05784300270230747,-0.9275450736434058,0.317328998427651
low_obstruction,-0.05784300270230747,-0.8701584396749881,0.32070081314553317
low_obstruction,-0.05784300270230747,-0.8127718057065705,0.3240914466540901
low_obstruction,-0.05784300270230747,-0.7553851717381528,0.32750064514661165
low_obstruction,-0.05784300270230747,-0.6979985377697351,0.33092814753315186
low_obstruction,-0.05784300270230747,-0.6406119038013175,0.3343736854801248
low_obstruction,-0.05784300270230747,-0.5832252698328998,0.33783698345547253
low_obstruction,-0.05784300270230747,-0.5258386358644822,0.3413177587794466
low_obstruction,-0.05784300270230747,-0.4684520018960645,0.3448157216810347
low_obstruction,-0.05784300270230747,-0.4110653679276468,0.3483305753600587
low_obstruction,-0.05784300270230747,-0.3536787339592292,0.35186201605496364
low_obstruction,-0.05784300270230747,-0.2962920999908115,0.35540973311630847
low_obstruction,-0.05784300270230747,-0.23890546602239382,0.35897340908596304
low_obstruction,-0.05784300270230747,-0.18151883205397623,0.36255271978200937
low_obstruction,-0.05784300270230747,-0.12413219808555853,0.366147334389335
low_obstruction,-0.05784300270230747,-0.06674556411714094,0.36975691555590057
low_obstruction,-0.05784300270230747,-0.009358930148723243,0.37338111949465597
low_obstruction,-0.05784300270230747,0.048027703819694456,0.3770195960910698
low_obstruction,-0.05784300270230747,0.10541433778811216,0.3806719890162307
low_obstruction,-0.05784300270230747,0.16280097175652963,0.38433793584547116
low_obstruction,-0.05784300270230747,0.22018760572494733,0.38801706818245335
low_obstruction,-0.05784300270230747,0.27757423969336503,0.39170901178865414
low_obstruction,-0.05784300270230747,0.33496087366178273,0.39541338671817244
low_obstruction,-0.05784300270230747,0.39234750763020043,0.39912980745777693
low_obstruction,-0.05784300270230747,0.44973414159861813,0.40285788307210624
low_obstruction,-0.05784300270230747,0.5071207755670356,0.4065972173539205
low_obstruction,-0.05784300270230747,0.5645074095354533,0.41034740897929983
low_obstruction,-0.05784300270230747,0.621894043503871,0.41410805166767617
low_obstruction,-0.05784300270230747,0.6792806774722887,0.41787873434657674
low_obstruction,-0.05784300270230747,0.7366673114407064,0.42165904132094983
low_obstruction,-0.05784300270230747,0.7940539454091239,0.42544855244693736
low_obstruction,-0.05784300270230747,0.8514405793775416,0.4292468433099504
low_obstruction,-0.05784300270230747,0.9088272133459593,0.43305348540689736
low_obstruction,-0.05784300270230747,0.966213847314377,0.4368680463324068
